date,temperature (Kelvin)
20070922210000,288.55
20070922220000,288.25
20070922230000,288.45
20070923000000,288.15
20070923010000,288.35
20070923020000,287.85
20070923030000,287.65
20070923040000,287.65
20070923050000,287.95
20070923060000,288.25
20070923070000,288.35
20070923080000,288.15
20070923090000,288.45
20070923100000,288.45
20070923110000,288.65
20070923120000,288.85
20070923130000,289.05
20070923140000,289.05
20070923150000,289.15
20070923160000,289.25
20070923170000,289.15
20070923180000,289.05
20070923190000,289.05
20070923200000,288.95
20070923210000,288.95
20070923220000,288.95
20070923230000,288.85
20070924000000,288.75
20070924010000,288.85
20070924020000,288.75
20070924030000,288.65
20070924040000,286.75
20070924050000,287.35
20070924060000,287.05
20070924070000,287.35
20070924080000,287.25
20070924090000,288.35
20070924100000,289.05
20070924110000,289.75
20070924120000,289.55
20070924130000,290.35
20070924140000,289.95
20070924150000,289.95
20070924160000,289.35
20070924170000,287.75
20070924180000,286.55
20070924190000,286.75
20070924200000,286.75
20070924210000,286.65
20070924220000,286.85
20070924230000,286.65
20070925000000,286.75
20070925010000,286.15
20070925020000,286.15
20070925030000,286.85
20070925040000,286.05
20070925050000,286.45
20070925060000,286.05
20070925070000,285.75
20070925080000,286.85
20070925090000,286.25
20070925100000,287.55
20070925110000,288.45
20070925120000,288.35
20070925130000,288.45
20070925140000,288.95
20070925150000,288.25
20070925160000,288.15
20070925170000,287.25
20070925180000,286.85
20070925190000,286.65
20070925200000,286.75
20070925210000,286.65
20070925220000,286.35
20070925230000,286.25
20070926000000,285.95
20070926010000,285.75
20070926020000,285.95
20070926030000,285.75
20070926040000,285.85
20070926050000,285.75
20070926060000,285.75
20070926070000,285.75
20070926080000,285.95
20070926090000,286.35
20070926100000,285.95
20070926110000,285.75
20070926120000,285.95
20070926130000,286.85
20070926140000,286.65
20070926150000,286.85
20070926160000,286.25
20070926170000,285.75
20070926180000,285.65
20070926190000,285.35
20070926200000,284.75
20070926210000,284.95
20070926220000,284.95
20070926230000,284.85
20070927000000,284.95
20070927010000,284.65
20070927020000,284.35
20070927030000,284.35
20070927040000,284.35
20070927050000,284.45
20070927060000,284.45
20070927070000,284.25
20070927080000,284.25
20070927090000,284.95
20070927100000,285.35
20070927110000,285.55
20070927120000,286.05
20070927130000,286.35
20070927140000,286.15
20070927150000,286.05
20070927160000,285.65
20070927170000,285.15
20070927180000,284.65
20070927190000,284.35
20070927200000,284.15
20070927210000,284.25
20070927220000,284.05
20070927230000,284.05
20070928000000,284.05
20070928010000,283.85
20070928020000,283.75
20070928030000,283.75
20070928040000,283.85
20070928050000,283.95
20070928060000,284.05
20070928070000,284.25
20070928080000,284.75
20070928090000,286.05
20070928100000,286.65
20070928110000,286.75
20070928120000,287.05
20070928130000,287.75
20070928140000,287.85
20070928150000,287.45
20070928160000,286.95
20070928170000,286.25
20070928180000,284.85
20070928190000,284.75
20070928200000,284.75
20070928210000,284.65
20070928220000,284.55
20070928230000,284.35
20070929000000,284.55
20070929010000,284.75
20070929020000,284.15
20070929030000,284.15
20070929040000,283.45
20070929050000,282.55
20070929060000,282.75
20070929070000,283.55
20070929080000,283.65
20070929090000,285.65
20070929100000,286.55
20070929110000,287.05
20070929120000,288.25
20070929130000,288.45
20070929140000,288.45
20070929150000,288.65
20070929160000,287.75
20070929170000,287.65
20070929180000,286.85
20070929190000,286.15
20070929200000,286.25
20070929210000,286.25
20070929220000,286.75
20070929230000,286.25
20070930000000,286.45
20070930010000,286.45
20070930020000,286.15
20070930030000,286.05
20070930040000,286.25
20070930050000,286.35
20070930060000,286.75
20070930070000,286.55
20070930080000,286.65
20070930090000,286.85
20070930100000,286.85
20070930110000,286.85
20070930120000,288.15
20070930130000,288.55
20070930140000,288.85
20070930150000,288.85
20070930160000,289.05
20070930170000,288.75
20070930180000,288.85
20070930190000,289.45
20070930200000,289.55
20070930210000,289.35
20070930220000,289.55
20070930230000,288.55
20071001000000,288.75
20071001010000,287.95
20071001020000,287.55
20071001030000,288.45
20071001040000,288.15
20071001050000,287.65
20071001060000,287.65
20071001070000,287.55
20071001080000,287.55
20071001090000,287.75
20071001100000,288.05
20071001110000,287.75
20071001120000,287.95
20071001130000,287.75
20071001140000,287.75
20071001150000,287.45
20071001160000,287.25
20071001170000,286.85
20071001180000,286.65
20071001190000,286.45
20071001200000,286.45
20071001210000,286.35
20071001220000,287.45
20071001230000,287.75
20071002000000,287.65
20071002010000,287.45
20071002020000,287.55
20071002030000,287.75
20071002040000,287.75
20071002050000,287.55
20071002060000,287.35
20071002070000,287.25
20071002080000,287.25
20071002090000,287.35
20071002100000,287.85
20071002110000,287.45
20071002120000,288.35
20071002130000,289.85
20071002140000,289.55
20071002150000,290.25
20071002160000,289.35
20071002170000,288.65
20071002180000,288.05
20071002190000,287.85
20071002200000,288.05
20071002210000,287.95
20071002220000,287.85
20071002230000,287.65
20071003000000,287.85
20071003010000,287.85
20071003020000,287.85
20071003030000,287.55
20071003040000,287.25
20071003050000,287.25
20071003060000,287.25
20071003070000,286.85
20071003080000,286.85
20071003090000,287.65
20071003100000,289.05
20071003110000,288.65
20071003120000,289.05
20071003130000,289.75
20071003140000,290.55
20071003150000,288.75
20071003160000,288.35
20071003170000,287.85
20071003180000,287.65
20071003190000,287.45
20071003200000,287.25
20071003210000,287.05
20071003220000,286.75
20071003230000,286.45
20071004000000,286.15
20071004010000,285.75
20071004020000,285.55
20071004030000,285.25
20071004040000,285.65
20071004050000,285.75
20071004060000,285.45
20071004070000,285.55
20071004080000,285.75
20071004090000,286.75
20071004100000,287.85
20071004110000,288.15
20071004120000,288.95
20071004130000,289.75
20071004140000,290.25
20071004150000,289.75
20071004160000,290.05
20071004170000,290.05
20071004180000,289.15
20071004190000,288.75
20071004200000,288.05
20071004210000,287.95
20071004220000,287.45
20071004230000,287.15
20071005000000,286.35
20071005010000,285.85
20071005020000,285.85
20071005030000,286.05
20071005040000,286.15
20071005050000,286.45
20071005060000,286.35
20071005070000,286.25
20071005080000,286.65
20071005090000,287.95
20071005100000,288.25
20071005110000,289.05
20071005120000,289.35
20071005130000,289.65
20071005140000,289.65
20071005150000,290.45
20071005160000,290.15
20071005170000,289.55
20071005180000,289.45
20071005190000,288.55
20071005200000,288.05
20071005210000,287.15
20071005220000,286.75
20071005230000,286.55
20071006000000,286.55
20071006010000,286.55
20071006020000,286.85
20071006030000,286.75
20071006040000,286.65
20071006050000,286.65
20071006060000,286.75
20071006070000,286.75
20071006080000,287.25
20071006090000,287.15
20071006100000,288.75
20071006110000,288.55
20071006120000,289.25
20071006130000,290.35
20071006140000,291.35
20071006150000,290.95
20071006160000,289.75
20071006170000,288.15
20071006180000,287.85
20071006190000,287.65
20071006200000,287.75
20071006210000,287.45
20071006220000,287.15
20071006230000,288.15
20071007000000,288.95
20071007010000,288.05
20071007020000,287.15
20071007030000,287.15
20071007040000,287.05
20071007050000,287.35
20071007060000,287.05
20071007070000,287.25
20071007080000,287.95
20071007090000,288.65
20071007100000,289.55
20071007110000,289.25
20071007120000,290.45
20071007130000,289.25
20071007140000,289.05
20071007150000,289.15
20071007160000,289.35
20071007170000,288.95
20071007180000,288.45
20071007190000,288.25
20071007200000,288.25
20071007210000,288.35
20071007220000,287.95
20071007230000,287.95
20071008000000,287.55
20071008010000,286.75
20071008020000,286.55
20071008030000,286.15
20071008040000,285.25
20071008050000,284.75
20071008060000,285.25
20071008070000,285.35
20071008080000,285.95
20071008090000,285.65
20071008100000,286.75
20071008110000,287.25
20071008120000,288.05
20071008130000,289.85
20071008140000,291.45
20071008150000,290.15
20071008160000,290.55
20071008170000,288.75
20071008180000,288.35
20071008190000,288.35
20071008200000,288.25
20071008210000,288.15
20071008220000,287.85
20071008230000,287.65
20071009000000,287.45
20071009010000,287.95
20071009020000,288.25
20071009030000,288.15
20071009040000,288.25
20071009050000,288.15
20071009060000,287.85
20071009070000,287.95
20071009080000,288.25
20071009090000,288.35
20071009100000,288.25
20071009110000,288.35
20071009120000,288.45
20071009130000,288.55
20071009140000,289.25
20071009150000,289.45
20071009160000,289.15
20071009170000,288.85
20071009180000,288.55
20071009190000,288.55
20071009200000,288.55
20071009210000,288.25
20071009220000,288.65
20071009230000,288.35
20071010000000,287.35
20071010010000,286.75
20071010020000,286.35
20071010030000,285.95
20071010040000,286.25
20071010050000,286.25
20071010060000,286.55
20071010070000,286.45
20071010080000,286.65
20071010090000,287.25
20071010100000,287.35
20071010110000,287.75
20071010120000,287.85
20071010130000,287.65
20071010140000,287.75
20071010150000,287.55
20071010160000,287.25
20071010170000,287.25
20071010180000,287.05
20071010190000,286.95
20071010200000,286.85
20071010210000,286.75
20071010220000,286.65
20071010230000,286.45
20071011000000,286.35
20071011010000,285.75
20071011020000,285.65
20071011030000,285.65
20071011040000,285.55
20071011050000,285.35
20071011060000,285.75
20071011070000,285.55
20071011080000,286.05
20071011090000,286.75
20071011100000,287.15
20071011110000,287.85
20071011120000,288.75
20071011130000,288.75
20071011140000,288.95
20071011150000,288.45
20071012000000,285.85
20071012010000,285.65
20071012020000,285.45
20071012030000,285.25
20071012040000,284.95
20071012050000,284.95
20071012060000,283.95
20071012070000,283.95
20071012080000,284.65
20071012090000,284.85
20071012100000,286.75
20071012110000,287.75
20071012120000,288.15
20071012130000,288.15
20071012140000,288.35
20071012150000,288.85
20071012160000,287.85
20071012170000,287.15
20071012180000,287.35
20071012190000,287.25
20071012200000,286.95
20071012210000,285.75
20071012220000,285.35
20071012230000,285.15
20071013000000,285.05
20071013010000,284.95
20071013020000,284.65
20071013030000,284.85
20071013040000,284.55
20071013050000,284.55
20071013060000,284.55
20071013070000,284.25
20071013080000,285.05
20071013090000,286.15
20071013100000,286.65
20071013110000,287.75
20071013120000,287.05
20071013130000,287.15
20071013140000,287.95
20071013150000,287.85
20071013160000,287.55
20071013170000,287.55
20071013180000,287.15
20071013190000,286.55
20071013200000,286.25
20071013210000,286.15
20071013220000,286.15
20071013230000,285.95
20071014000000,285.85
20071014010000,285.35
20071014020000,285.25
20071014030000,285.55
20071014040000,285.35
20071014050000,284.35
20071014060000,284.75
20071014070000,284.55
20071014080000,285.05
20071014090000,285.65
20071014100000,286.35
20071014110000,287.25
20071014120000,288.65
20071014130000,288.15
20071014140000,288.65
20071014150000,288.35
20071014160000,287.45
20071014170000,285.85
20071014180000,285.65
20071014190000,285.15
20071014200000,285.35
20071014210000,284.95
20071014220000,285.25
20071014230000,285.45
20071015000000,285.35
20071015010000,285.85
20071015020000,286.15
20071015030000,286.55
20071015040000,286.55
20071015050000,286.75
20071015060000,287.25
20071015070000,287.35
20071015080000,287.55
20071015090000,287.85
20071015100000,288.25
20071015110000,289.05
20071015120000,289.85
20071015130000,290.05
20071015140000,290.05
20071015150000,289.55
20071015160000,288.95
20071015170000,288.15
20071015180000,287.65
20071015190000,287.35
20071015200000,287.45
20071015210000,287.35
20071015220000,287.35
20071015230000,287.25
20071016000000,287.15
20071016010000,287.15
20071016020000,287.35
20071016030000,287.45
20071016040000,287.55
20071016050000,287.65
20071016060000,287.65
20071016070000,287.65
20071016080000,287.95
20071016090000,289.25
20071016100000,288.35
20071016110000,289.05
20071016120000,289.25
20071016130000,288.75
20071016140000,288.65
20071016150000,287.85
20071016160000,287.95
20071016170000,287.95
20071016180000,288.25
20071016190000,288.15
20071016200000,287.85
20071016210000,287.25
20071016220000,287.15
20071016230000,287.35
20071017000000,287.45
20071017010000,287.35
20071017020000,286.45
20071017030000,286.45
20071017040000,286.45
20071017050000,286.35
20071017060000,286.15
20071017070000,286.05
20071017080000,286.05
20071017090000,286.75
20071017100000,287.05
20071017110000,287.55
20071017120000,287.95
20071017130000,287.65
20071017140000,287.35
20071017150000,287.15
20071017160000,286.75
20071017170000,286.45
20071017180000,285.95
20071017190000,285.65
20071017200000,285.55
20071017210000,285.45
20071017220000,285.45
20071017230000,285.55
20071018000000,285.35
20071018010000,284.95
20071018020000,284.95
20071018030000,285.05
20071018040000,285.05
20071018050000,285.05
20071018060000,284.95
20071018070000,284.45
20071018080000,285.05
20071018090000,285.75
20071018100000,286.65
20071018110000,288.35
20071018120000,288.55
20071018130000,289.05
20071018140000,288.75
20071018150000,288.75
20071018160000,288.35
20071018170000,286.95
20071018180000,286.05
20071018190000,285.45
20071018200000,284.05
20071018210000,283.85
20071018220000,283.75
20071018230000,283.35
20071019000000,283.25
20071019010000,282.25
20071019020000,281.95
20071019030000,281.35
20071019040000,281.25
20071019050000,281.05
20071019060000,280.85
20071019070000,281.05
20071019080000,281.95
20071019090000,284.85
20071019100000,285.65
20071019110000,286.15
20071019120000,286.75
20071019130000,287.45
20071019140000,288.15
20071019150000,287.35
20071019160000,286.95
20071019170000,286.45
20071019180000,285.15
20071019190000,284.65
20071019200000,283.15
20071019210000,283.25
20071019220000,282.85
20071019230000,281.95
20071020000000,281.65
20071020010000,281.35
20071020020000,280.85
20071020030000,280.45
20071020040000,280.05
